Taxonomic_name,Network,O.NET,Site,N,phylum,class,order,family,genus,Resolved.to,node
Simulium,EVO,EVO,ELS5_3,9.00090009,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,EVO,EVO,ELS6_1,108.0108011,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,EVO,EVO,ELS6_2,9.00090009,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,EVO,EVO,ELS6_3,10571.55716,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,EVO,EVO,ELS7_1,450.0450045,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,EVO,EVO,ELS7_2,270.0270027,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,EVO,EVO,ELS8_1,324.0324032,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,EVO,EVO,ELS8_2,85.50855086,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,EVO,EVO,ELS8_3,81.00810081,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,LO.KERN,KERN,10052,6,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,LO.KERN,KERN,10054,6.4,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,LO.KERN,KERN,10048,8,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,LO.KERN,KERN,10035,40,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,LO.KERN,KERN,10056,160,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,LO.KERN,KERN,10055,176,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,LO.KERN,KERN,10036,390.4,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,RAE,BUBBS,RLS1_3,265.5265527,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,RAE,BUBBS,RLS3_2,9.00090009,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,RAE,BUBBS,RLS4_2,4.500450045,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,RAE,BUBBS,RLS4_3,103.510351,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,RAE,BUBBS,RLS6_1,67.50675068,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,UP.KERN,KERN,10047,9.142857143,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,UP.KERN,KERN,10030,38.4,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,UP.KERN,KERN,10032,58.18181818,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,UP.KERN,KERN,10046,128,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,UP.KERN,KERN,10031,260,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,UP.KERN,KERN,10033,2581.333333,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,UP.KERN,KERN,10053,7445.333333,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS8.7,9.722222222,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS8.3,4.166666667,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS8.2,5.555555556,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS8.1,2511.111111,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS7.6,1.01010101,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS7.4,0.925925926,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS7.2,0.925925926,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS7.1,82.22222222,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS6.5,3.333333333,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS6.4,6.944444444,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS6.3,3.472222222,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS6.2,344.4444444,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS6.1,3674.074074,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS5.3,1666.666667,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS5.2,2236.666667,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS5.1,1833.333333,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS4.3,3027.777778,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS4.2,2240.740741,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS4.1,3222.222222,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS3.5,2.222222222,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS3.4,5.555555556,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS3.3,611.1111111,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS3.2,930.5555556,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS3.1,1012.5,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS2.6,23.61111111,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS2.5,4.273504274,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS2.4,27.77777778,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS2.3,16.66666667,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS2.2,1.388888889,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS2.1,1.388888889,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Simulium,ROCK,ROCK,RCLS1.1,19.04761905,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Genus,Simulium
Siphlonurus,CASCADE,CASCADE,CLS3_3,18.00180018,Arthropoda,Insecta,Ephemeroptera,Siphlonuridae,Siphlonurus,Genus,Siphlonurus
Siphlonurus,ROCK,ROCK,RCLS7.5,1.01010101,Arthropoda,Insecta,Ephemeroptera,Siphlonuridae,Siphlonurus,Genus,Siphlonurus
Skwala,EVO,EVO,ELS8_2,4.500450045,Arthropoda,Insecta,Plecoptera,Perlodidae,Skwala,Genus,Skwala
Skwala,EVO,EVO,ELS8_3,4.500450045,Arthropoda,Insecta,Plecoptera,Perlodidae,Skwala,Genus,Skwala
Skwala,LO.KERN,KERN,10041,21.33333333,Arthropoda,Insecta,Plecoptera,Perlodidae,Skwala,Genus,Skwala
Skwala,LO.KERN,KERN,10044,112,Arthropoda,Insecta,Plecoptera,Perlodidae,Skwala,Genus,Skwala
Soyedina,BUBBS,BUBBS,Outlet.Vidette.below.2004,3.584229391,Arthropoda,Insecta,Plecoptera,Nemouridae,Soyedina,Genus,Soyedina
Soyedina,YOUNG,YOUNG,YLS2_3_3,40.50405041,Arthropoda,Insecta,Plecoptera,Nemouridae,Soyedina,Genus,Soyedina
Stegopterna,BUBBS,BUBBS,Outlet.10477.trt.2004,23.29749104,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,BUBBS,BUBBS,Outlet.10477.trt.2003,30.46594982,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,BUBBS,BUBBS,Outlet.11007.fishless.2011,40.02389486,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,BUBBS,BUBBS,Outlet.11007.fishless.2003,54.95818399,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,BUBBS,BUBBS,Outlet.10477.trt.2011,117.5115207,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,BUBBS,BUBBS,Outlet.11007.fishless.2004,231.7801673,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,CASCADE,CASCADE,CLS3_1,31.50315032,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,CASCADE,CASCADE,CLS4_1,9.00090009,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,RAE,BUBBS,RLS1_3,364.5364536,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,RAE,BUBBS,RLS4_3,4.500450045,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stegopterna,YOUNG,YOUNG,YLS2_3_3,4.500450045,Arthropoda,Insecta,Diptera,Simuliidae,Stegopterna,Genus,Stegopterna
Stictotarsus,LO.KERN,KERN,10042,1.6,Arthropoda,Insecta,Coleoptera,Dytiscidae,Stictotarsus,Family,Dytiscidae
Stictotarsus,LO.KERN,KERN,10037,5.333333333,Arthropoda,Insecta,Coleoptera,Dytiscidae,Stictotarsus,Family,Dytiscidae
Stictotarsus,UP.KERN,KERN,10034,2,Arthropoda,Insecta,Coleoptera,Dytiscidae,Stictotarsus,Family,Dytiscidae
Stilobezzia,BUBBS,BUBBS,Outlet.11007.fishless.2011,0.597371565,Arthropoda,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Genus,Stilobezzia
Stilobezzia,BUBBS,BUBBS,Outlet.10487.trt.2011,3.584229391,Arthropoda,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Genus,Stilobezzia
Stilobezzia,CASCADE,CASCADE,CLS1_3,4.500450045,Arthropoda,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Genus,Stilobezzia
Suwallia,BUBBS,BUBBS,Outlet.11007.fishless.2004,0.597371565,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,BUBBS,BUBBS,Outlet.Vidette.below.2011,1.59299084,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,BUBBS,BUBBS,Outlet.11007.fishless.2011,1.792114695,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,BUBBS,BUBBS,Outlet.Vidette.below.2004,3.584229391,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,BUBBS,BUBBS,Outlet.Vidette.below.2003,7.168458781,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,LO.KERN,KERN,10048,8,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,LO.KERN,KERN,10049,8,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,RAE,BUBBS,RLS4_2,22.50225023,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,RAE,BUBBS,RLS4_3,13.50135014,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS8.3,2.777777778,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS7.6,2.02020202,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS7.5,5.050505051,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS7.4,2.777777778,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS7.3,2.777777778,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS7.2,1.851851852,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS6.5,2.222222222,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS6.4,2.777777778,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS6.3,0.694444444,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Suwallia,ROCK,ROCK,RCLS5.2,4.444444444,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Suwallia,Genus,Suwallia
Sweltsa,BUBBS,BUBBS,Outlet.10487.trt.2003,1.19474313,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,BUBBS,BUBBS,Outlet.10487.trt.2004,2.38948626,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,BUBBS,BUBBS,Outlet.Vidette.below.2003,16.72640382,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,BUBBS,BUBBS,Outlet.10494.trt.2012,19.11589008,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,BUBBS,BUBBS,Outlet.Vidette.below.2011,27.00119474,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,BUBBS,BUBBS,Outlet.Vidette.below.2004,39.4265233,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,BUBBS,BUBBS,Outlet.Vidette.below.2012,191.1589008,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,LO.KERN,KERN,10038,12,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,LO.KERN,KERN,10048,32,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,YOUNG,YOUNG,YLS4_3_3,256.5256526,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,ROCK,ROCK,RCLS7.7,3.703703704,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,ROCK,ROCK,RCLS3.4,2.777777778,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,ROCK,ROCK,RCLS3.3,1.111111111,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,ROCK,ROCK,RCLS3.2,5.555555556,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Sweltsa,ROCK,ROCK,RCLS2.3,4.62962963,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Sweltsa,Genus,Sweltsa
Tabanus,LO.KERN,KERN,10044,16,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Order,Diptera
Tipula,EVO,EVO,ELS7_3,4.500450045,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Genus,Tipula
Turbellaria,BUBBS,BUBBS,Outlet.11007.fishless.2003,1.19474313,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.10477.trt.2004,1.792114695,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.10487.trt.2004,7.168458781,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.11007.fishless.2004,10.15531661,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.11007.fishless.2011,10.75268817,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.10487.trt.2003,14.33691756,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.Vidette.below.2003,68.10035842,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.Vidette.below.2011,107.8454799,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.10487.trt.2011,128.6340104,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.Vidette.below.2004,175.6272401,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.10494.trt.2012,1099.16368,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,BUBBS,BUBBS,Outlet.Vidette.below.2012,1882.915173,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,CASCADE,CASCADE,CLS1_1,9.00090009,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,CASCADE,CASCADE,CLS3_1,49.5049505,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,CASCADE,CASCADE,CLS3_2,36.00360036,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,CASCADE,CASCADE,CLS3_3,243.0243024,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,CASCADE,CASCADE,CLS4_1,18.00180018,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,CASCADE,CASCADE,CLS4_2,49.5049505,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,EVO,EVO,ELS6_2,4.500450045,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10052,2,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10036,6.4,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10056,8,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10049,16,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10035,40,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10048,64,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10042,81.6,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10040,170.6666667,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10038,188,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10044,832,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,LO.KERN,KERN,10041,1301.333333,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,RAE,BUBBS,RLS4_3,4.500450045,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,UP.KERN,KERN,10047,9.142857143,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,UP.KERN,KERN,10029,30,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,YOUNG,YOUNG,YLS2_2_3,319.5319532,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,ROCK,ROCK,RCLS8.7,2.777777778,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,ROCK,ROCK,RCLS8.2,1.388888889,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Turbellaria,ROCK,ROCK,RCLS7.1,2.222222222,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Wiedeman,ROCK,ROCK,RCLS3.3,1.111111111,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Wiedeman,ROCK,ROCK,RCLS3.2,19.44444444,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Wiedeman,ROCK,ROCK,RCLS3.1,1.388888889,Platyhelminthes,Turbellaria,NA,NA,NA,Class,Turbellaria
Wiedemannia,LO.KERN,KERN,10049,8,Arthropoda,Insecta,Diptera,Empididae,Wiedemannia,Genus,Wiedemannia
Wiedemannia,YOUNG,YOUNG,YLS2_2_3,13.50135014,Arthropoda,Insecta,Diptera,Empididae,Wiedemannia,Genus,Wiedemannia
Wormaldia,ROCK,ROCK,RCLS8.7,5.555555556,Arthropoda,Insecta,Trichoptera,Philopotamidae,Wormaldia,Genus,Wormaldia
Wormaldia,ROCK,ROCK,RCLS8.5,2.777777778,Arthropoda,Insecta,Trichoptera,Philopotamidae,Wormaldia,Genus,Wormaldia
Wormaldia,ROCK,ROCK,RCLS7.6,46.46464646,Arthropoda,Insecta,Trichoptera,Philopotamidae,Wormaldia,Genus,Wormaldia
Wormaldia,ROCK,ROCK,RCLS7.5,15.15151515,Arthropoda,Insecta,Trichoptera,Philopotamidae,Wormaldia,Genus,Wormaldia
Wormaldia,ROCK,ROCK,RCLS7.4,1.851851852,Arthropoda,Insecta,Trichoptera,Philopotamidae,Wormaldia,Genus,Wormaldia
Wormaldia,ROCK,ROCK,RCLS7.3,7.407407407,Arthropoda,Insecta,Trichoptera,Philopotamidae,Wormaldia,Genus,Wormaldia
Wormaldia,ROCK,ROCK,RCLS7.2,1.851851852,Arthropoda,Insecta,Trichoptera,Philopotamidae,Wormaldia,Genus,Wormaldia
Yoraperla,BUBBS,BUBBS,Outlet.Vidette.below.2011,1.59299084,Arthropoda,Insecta,Plecoptera,Peltoperlidae,Yoraperla,Order,Plecoptera
Yoraperla,ROCK,ROCK,RCLS8.5,4.166666667,Arthropoda,Insecta,Plecoptera,Peltoperlidae,Yoraperla,Order,Plecoptera
Zapada,BUBBS,BUBBS,Outlet.10487.trt.2003,8.960573477,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,BUBBS,BUBBS,Outlet.10487.trt.2004,14.33691756,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,BUBBS,BUBBS,Outlet.Vidette.below.2003,28.67383513,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,BUBBS,BUBBS,Outlet.10487.trt.2011,46.19673437,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,BUBBS,BUBBS,Outlet.Vidette.below.2011,56.94942254,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,BUBBS,BUBBS,Outlet.Vidette.below.2004,57.34767025,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,BUBBS,BUBBS,Outlet.10494.trt.2012,181.6009558,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,BUBBS,BUBBS,Outlet.Vidette.below.2012,296.2962963,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS1_1,31.50315032,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS1_3,13.50135014,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS2_3,9.00090009,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS3_1,81.00810081,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS3_2,45.00450045,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS3_3,337.5337534,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS4_1,13.50135014,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS4_2,72.00720072,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS4_3,54.00540054,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,CASCADE,CASCADE,CLS5_1 ,31.50315032,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,EVO,EVO,ELS3_2,36.00360036,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,EVO,EVO,ELS3_3,40.50405041,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,EVO,EVO,ELS4_2,4.500450045,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,EVO,EVO,ELS4_3,9.00090009,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,EVO,EVO,ELS6_2,27.00270027,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,EVO,EVO,ELS8_1,4.500450045,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,EVO,EVO,ELS8_3,4.500450045,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,LO.KERN,KERN,10052,2,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
Zapada,LO.KERN,KERN,10056,8,Arthropoda,Insecta,Plecoptera,Nemouridae,Zapada,Genus,Zapada
